Begin_Date,Title,Company,Station,Epesodes,Character_count,Character_count_no_space
4/4/19,叛逆性ミリオンアーサー（第2期）,J.C.STAFF,TOKYO MX、AT-Xほか,13,16,16
4/5/19,BAKUMATSUクライシス,スタジオディーン,TBS,12,14,14
4/5/19,あはれ!名作くん（第4期）,Pie in the sky,NHK Eテレ,39,13,13
4/5/19,妖怪ウォッチ!,OLM、マジックバス,TX,36,7,7
4/5/19,ほら、耳がみえてるよ!（第2期）,monofilmo,AT-X,12,16,16
4/6/19,ひとりぼっちの○○生活,C2C,MBS,12,11,11
4/6/19,MIX,OLM,YTV,24,3,3
4/6/19,鬼滅の刃,ufotable,TOKYO MXほか,26,4,4
4/6/19,フルーツバスケット 1st season,トムス・エンタテインメント,TX,25,20,18
4/6/19,ノブナガ先生の幼な妻,セブン,TOKYO MXほか,12,10,10
4/6/19,女子かう生,セブン,TOKYO MXほか,12,5,5
4/6/19,超可動ガール1/6,studio A-CAT,TOKYO MXほか,12,9,9
4/6/19,川柳少女,CONNECT,MBS,12,4,4
4/6/19,みだらな青ちゃんは勉強ができない,SILVER LINK.,MBS,12,16,16
4/6/19,けだまのゴンじろー,OLM、WIT STUDIO,TX,102,9,9
4/7/19,この音とまれ!（第1期）,プラチナビジョン,TOKYO MXほか,13,12,12
4/7/19,ぼくたちは勉強ができない,stシルバー、アルボアニメーション,BS11、TOKYO MXほか,13,12,12
4/7/19,デュエル・マスターズ!!,ブレインズ・ベース、小学館ミュージック&デジタル エンタテイメント,TX,51,12,12
4/7/19,消滅都市,マッドハウス,TOKYO MX、BS11、YTV、AT-X,12,4,4
4/7/19,群青のマグメル,ぴえろプラス,TOKYO MX、BSフジ、AT-X,13,7,7
4/8/19,なんでここに先生が!?,ティアスタジオ,TOKYO MXほか,12,11,11
4/8/19,八月のシンデレラナイン,トムス・エンタテインメント,TX,12,11,11
4/8/19,Fairy gone フェアリーゴーン（第1期）,P.A.WORKS,TOKYO MXほか,12,24,22
4/8/19,RobiHachi,スタジオコメット,AT-Xほか,12,9,9
4/8/19,なむあみだ仏っ! -蓮台 UTENA-,旭プロダクション,AT-Xほか,12,19,17
4/8/19,真夜中のオカルト公務員,ライデンフィルム,TOKYO MXほか,12,11,11
4/8/19,ジモトがジャパン,ODDJOB,TX,50,8,8
4/9/19,まほうのルミティア Luminary Tears,ODDJOB,TX,10,24,22
4/10/19,異世界かるてっと,スタジオぷYUKAI,TOKYO MXほか,12,8,8
4/10/19,ストライクウィッチーズ 501部隊発進しますっ!,Acca effe、戯画プロダクション,TOKYO MXほか,12,24,23
4/10/19,世話やきキツネの仙狐さん,動画工房,AT-Xほか,12,12,12
4/10/19,ワンパンマン（第2期）,J.C.STAFF,TX,12,11,11
4/10/19,賢者の孫,SILVER LINK.,ABC、TOKYO MXほか,12,4,4
4/11/19,キャロル&チューズデイ,ボンズ,CX,24,11,11
4/11/19,Bラッパーズ ストリート,Pie in the sky,TX,50,12,11
4/11/19,テレビ野郎 ナナーナ わくわく洞窟ランド,,TX,24,20,18
4/12/19,文豪ストレイドッグス（第3期）,ボンズ,TOKYO MXほか,12,15,15
4/12/19,さらざんまい,MAPPA、ラパントラック,CX,11,6,6
4/16/19,KING OF PRISM -Shiny Seven Stars-,タツノコプロ,TX,12,33,28
4/29/19,進撃の巨人 Season 3（Part.2）,WIT STUDIO,NHK総合,10,22,20
4/29/19,機動戦士ガンダム THE ORIGIN 前夜 赤い彗星,サンライズ,NHK総合,13,27,23
5/11/19,カードファイト!! ヴァンガード（続・高校生編）,OLM,TVA,14,24,23
7/1/19,スタミュ（第3期）,C-Station,TOKYO MXほか,12,9,9
7/1/19,かつて神だった獣たちへ,MAPPA,TOKYO MX、MBS、BS11ほか,12,11,11
7/2/19,おどるモワイくん,モンスターズエッグ,TX,26,8,8
7/2/19,手品先輩,ライデンフィルム,TOKYO MXほか,12,4,4
7/2/19,ソウナンですか?,Ezóla,TOKYO MXほか,12,8,8
7/3/19,彼方のアストラ,Lerche,AT-X、TOKYO MXほか,12,7,7
7/3/19,ダンベル何キロ持てる?,動画工房,TOKYO MX、AT-Xほか,12,11,11
7/4/19,魔王様、リトライ!,EKACHI EPILKA,TOKYO MXほか,12,9,9
7/4/19,うちの娘の為ならば、俺はもしかしたら魔王も倒せるかもしれない。,MAHO FILM,TOKYO MXほか,12,31,31
7/5/19,Dr.STONE,トムス・エンタテインメント,TOKYO MXほか,24,8,8
7/5/19,女子高生の無駄づかい,パッショーネ,AT-Xほか,12,10,10
7/6/19,炎炎ノ消防隊,david production,MBS,24,6,6
7/6/19,グランベルム,Nexus,MBS,13,6,6
7/6/19,荒ぶる季節の乙女どもよ。,Lay-duce,MBS,12,12,12
7/6/19,おしりたんてい（第3期）,東映アニメーション,NHK Eテレ,13,12,12
7/7/19,ロード・エルメロイII世の事件簿 -魔眼蒐集列車 Grace note-,TROYCA,TOKYO MXほか,13,36,33
7/7/19,戦姫絶唱シンフォギアXV,サテライト,TOKYO MXほか,13,12,12
7/7/19,闇芝居（第7期）,ILCA,TX,13,8,8
7/7/19,博多明太!ぴりからこちゃん,ジーアングル,KBC,12,13,13
7/7/19,Re:ステージ! ドリームデイズ♪,ゆめ太カンパニー、グラフィニカ,TOKYO MXほか,12,17,16
7/7/19,ナカノヒトゲノム【実況中】,SILVER LINK.,AT-X、TOKYO MXほか,12,13,13
7/7/19,からかい上手の高木さん2,シンエイ動画,TOKYO MXほか,12,12,12
7/7/19,あんさんぶるスターズ!,david production,TOKYO MXほか,24,11,11
7/8/19,ビジネスフィッシュ,アイアンドエー,TOKYO MX,12,9,9
7/8/19,ヴィンランド・サガ,WIT STUDIO,NHK総合,24,9,9
7/8/19,可愛ければ変態でも好きになってくれますか?,GEEKTOYS,AT-X,12,21,21
7/8/19,胡蝶綺 〜若き信長〜,スタジオディーン,AT-Xほか,12,10,9
7/8/19,ありふれた職業で世界最強,アスリード、WHITE FOX,AT-Xほか,13,12,12
7/9/19,コップクラフト,ミルパンセ,TOKYO MXほか,12,7,7
7/10/19,異世界チート魔術師,エンカレッジフィルムズ,AT-Xほか,12,9,9
7/12/19,ギヴン,Lerche,CX,11,3,3
7/12/19,まちカドまぞく,J.C.STAFF,TBS,12,7,7
7/12/19,とある科学の一方通行,J.C.STAFF,TOKYO MX、AT-Xほか,12,10,10
7/13/19,通常攻撃が全体攻撃で二回攻撃のお母さんは好きですか?,J.C.STAFF,TOKYO MXほか,12,26,26
7/13/19,ダンジョンに出会いを求めるのは間違っているだろうかII,J.C.STAFF,TOKYO MXほか,12,27,27
7/15/19,BEM,ランドック・スタジオ,TX,12,3,3
7/31/19,トライナイツ,GONZO,NTV,12,6,6
8/24/19,カードファイト!! ヴァンガード（新右衛門編）,OLM,TVA,31,23,22
9/27/19,かいじゅうステップ ワンダバダ（第1期）,ウサギ王,NHK Eテレ,26,20,19
10/2/19,あひるの空,ディオメディア,TX,50,5,5
10/2/19,ラディアン（第2期）,Lerche,NHK Eテレ,21,10,10
10/2/19,浦島坂田船の日常,GAINAX京都,TOKYO MX、AT-X,12,8,8
10/2/19,旗揚!けものみち,ENGI,TOKYO MX、AT-Xほか,12,8,8
10/2/19,慎重勇者 〜この勇者が俺TUEEEくせに慎重すぎる〜,WHITE FOX,TOKYO MX、AT-Xほか,12,26,25
10/3/19,俺を好きなのはお前だけかよ,CONNECT,TOKYO MX、BS11,12,13,13
10/3/19,本好きの下剋上 〜司書になるためには手段を選んでいられません〜（第1部）,亜細亜堂,WOWOWプライム、ABC、BSフジほか,14,36,35
10/3/19,放課後さいころ倶楽部,ライデンフィルム,TOKYO MX、ABC、BS11、AT-X,12,10,10
10/3/19,シルバニアファミリー ミニストーリー クローバー,小学館ミュージック&デジタル エンタテイメント,TOKYO MX、SUN,12,24,22
10/3/19,超人高校生たちは異世界でも余裕で生き抜くようです!,project No.9,TOKYO MX、AT-X、BSフジほか,12,25,25
10/3/19,アズールレーン,バイブリーアニメーションスタジオ,TOKYO MX、AT-X、BS11ほか,12,7,7
10/4/19,ぬるぺた,シンエイ動画,AT-X、CTV,12,4,4
10/4/19,ゾイドワイルド ZERO,OLM,TX,50,12,11
10/4/19,厨病激発ボーイ,スタジオディーン,TOKYO MX、AT-X、BS11ほか,11,7,7
10/5/19,GRANBLUE FANTASY The Animation Season 2,MAPPA,TOKYO MX、AT-Xほか,12,39,34
10/5/19,アイカツオンパレード!,BN Pictures,TX,25,11,11
10/5/19,魔入りました!入間くん（第1期）,BN Pictures,NHK Eテレ,23,16,16
10/5/19,戦×恋,フッズエンタテインメント,TOKYO MX、AT-X、SUN、BS11,12,3,3
10/5/19,Fate/Grand Order -絶対魔獣戦線バビロニア-,CloverWorks,TOKYO MX、AT-X、BS11ほか,21,30,28
10/6/19,ぼくたちは勉強ができない!,stシルバー、アルボアニメーション,TOKYO MX、BS11、MBSほか,13,13,13
10/6/19,この音とまれ!（第2期）,プラチナビジョン,TOKYO MX、BS11ほか,13,12,12
10/6/19,耐え子の日常（第1期）,DLE,ABC、TOKYO MX,26,11,11
10/6/19,警視庁 特務部 特殊凶悪犯対策室 第七課 -トクナナ-,アニマ&カンパニー,TOKYO MX、AT-X、BSフジほか,12,27,23
10/6/19,ACTORS -Songs Connection-,Drive,TOKYO MX、AT-X、BS日テレ,12,25,23
10/7/19,Fairy gone フェアリーゴーン（第2期）,P.A.WORKS,TOKYO MX、AT-X、BS11、MBS,12,24,22
10/7/19,アフリカのサラリーマン,HOTZIPANG,TOKYO MX、AT-X、BS11ほか,12,11,11
10/7/19,兄に付ける薬はない!3,イマジニア、ファンワークス、Planet Cartoon,TOKYO MX、AT-X、BS11,12,11,11
10/7/19,スタンドマイヒーローズ PIECE OF TRUTH,M.S.C,TOKYO MX、BS11、YTVほか,12,26,23
10/7/19,私、能力は平均値でって言ったよね!,project No.9,AT-X、TOKYO MX、TVAほか,12,17,17
10/7/19,ファンタシースターオンライン2 エピソード・オラクル,GONZO,TOKYO MX、BS11,25,26,25
10/7/19,バビロン,REVOROOT,TOKYO MX、AT-X、BS11,12,4,4
10/8/19,Z/X Code reunion,パッショーネ,TOKYO MX、AT-X,12,16,14
10/8/19,神田川JET GIRLS,ティー・エヌ・ケー,TOKYO MX、BS11、AT-X、MBS,12,12,11
10/9/19,七つの大罪 神々の逆鱗,スタジオディーン,TX,24,11,10
10/9/19,ポンコツクエスト〜魔王と派遣の魔物たち〜（第6期）,vap,BS11,12,25,25
10/10/19,BEASTARS（第1期）,オレンジ,CX,12,13,13
10/10/19,アサシンズプライド,EMTスクエアード,TOKYO MX、AT-X、SUN、BS日テレ,12,9,9
10/11/19,ノー・ガンズ・ライフ,マッドハウス,TBS、AT-X、BS11ほか,12,10,10
10/11/19,星合の空,エイトビット,TBS,12,4,4
10/12/19,食戟のソーマ 神ノ皿,J.C.STAFF,TOKYO MX、BS11,12,10,9
10/12/19,歌舞伎町シャーロック,Production I.G,MBS,24,10,10
10/12/19,真・中華一番!（第1期）,NAS,MBS,12,12,12
10/12/19,僕のヒーローアカデミア（第4期）,ボンズ,YTV,25,16,16
10/12/19,ガンダムビルドダイバーズRe:RISE（第1期）,SUNRISE BEYOND,BS11,13,24,24
10/13/19,ソードアート・オンライン アリシゼーション War of Underworld（第2部）,A-1 Pictures,TOKYO MX、BS11ほか,12,44,40
10/13/19,天華百剣 〜めいじ館へようこそ!〜,ライデンフィルム,BS11,12,17,16
10/13/19,ライフル・イズ・ビューティフル,Studio 3Hz,TOKYO MX、AT-X、BS11ほか,12,15,15
10/23/19,ちはやふる3,マッドハウス,NTV,24,6,6
12/27/19,妖怪学園Y 〜Nとの遭遇〜,OLM TEAM INOUE,TX,63,13,12
1/3/20,恋する小惑星,動画工房,AT-X、TOKYO MXほか,12,6,6
1/4/20,ダーウィンズゲーム,Nexus,TOKYO MX、AT-Xほか,11,9,9
1/4/20,へんたつ,irodori,TOKYO MX、BS11ほか,12,4,4
1/5/20,マギアレコード 魔法少女まどか☆マギカ外伝（第1期),シャフト,TOKYO MX、AT-Xほか,13,26,25
1/5/20,八十亀ちゃんかんさつにっき 2さつめ,サエッタ,TOKYO MX、TVA、AT-X,12,18,17
1/6/20,ID:INVADED イド:インヴェイデッド,NAZ,TOKYO MX、AT-Xほか,13,22,21
1/6/20,映像研には手を出すな!,サイエンスSARU,NHK総合,12,11,11
1/6/20,まるまるマヌル,勝鬨スタジオ,BS日テレ,50,7,7
1/6/20,pet,ジェノスタジオ,TOKYO MXほか,13,3,3
1/6/20,へやキャン△,C-Station,AT-X、TOKYO MX、BS11、YBS,12,6,6
1/7/20,群れなせ!シートン学園,Studio五組,TOKYO MXほか,12,11,11
1/7/20,なつなぐ!,IMAGICA Lab.,TOKYO MX、RKK,12,5,5
1/7/20,ブレーカーズ,NHKエンタープライズ,NHK Eテレ,16,6,6
1/7/20,魔術士オーフェンはぐれ旅,スタジオディーン,AT-X、BSフジ、TOKYO MX、WOWOW,13,12,12
1/8/20,痛いのは嫌なので防御力に極振りしたいと思います。,SILVER LINK.,AT-X、TOKYO MXほか,12,24,24
1/8/20,number24,ピー・アール・エー,TOKYO MX、AT-Xほか,12,8,8
1/9/20,空挺ドラゴンズ,ポリゴン・ピクチュアズ,CX,12,7,7
1/9/20,プランダラ,GEEKTOYS,TOKYO MX、AT-Xほか,24,5,5
1/9/20,ネコぱら,FelixFilm,AT-X、TOKYO MX、BS11,12,4,4
1/9/20,SHOW BY ROCK!!ましゅまいれっしゅ!!,キネマシトラス,TOKYO MX、AT-Xほか,12,25,23
1/9/20,インフィニット・デンドログラム,NAZ,AT-X、TOKYO MXほか,13,15,15
1/9/20,宝石商リチャード氏の謎鑑定,朱夏,AT-X、TOKYO MXほか,12,13,13
1/9/20,はてな☆イリュージョン,Children's Playground Entertainment,BS日テレ、MBS、TOKYO MX,12,11,11
1/10/20,ソマリと森の神様,サテライト、HORNETS,TOKYO MX、BS日テレ,12,8,8
1/10/20,うちタマ?! 〜うちのタマ知りませんか?〜,MAPPA、ラパントラック,CX,11,21,20
1/10/20,推しが武道館いってくれたら死ぬ,エイトビット,TBS,12,15,15
1/10/20,地縛少年花子くん,Lerche,TBS,12,8,8
1/10/20,とある科学の超電磁砲T,J.C.STAFF,AT-X、TOKYO MXほか,25,11,11
1/11/20,理系が恋に落ちたので証明してみた。,ゼロジー,TOKYO MXほか,12,17,17
1/11/20,織田シナモン信長,スタジオ サインポスト,TX、AT-Xほか,12,8,8
1/11/20,ハイキュー!! TO THE TOP,Production I.G,MBSほか,25,18,15
1/11/20,ケンガンアシュラ,LARX ENTERTAINMENT,TOKYO MXほか,24,8,8
1/11/20,ランウェイで笑って,Ezo'la,MBS、AT-Xほか,12,9,9
1/11/20,ぼくのとなりに暗黒破壊神がいます。,EMTスクエアード,AT-X、TOKYO MX、SUN、BSフジ,12,17,17
1/11/20,22/7,A-1 Pictures,TOKYO MXほか,12,4,4
1/11/20,異種族レビュアーズ,パッショーネ,AT-Xほか,12,9,9
1/12/20,虚構推理,ブレインズ・ベース,EX、AT-Xほか,12,4,4
1/13/20,ドロヘドロ,MAPPA,TOKYO MXほか,12,5,5
1/13/20,ARP Backstage Pass,ダイナモピクチャーズ,TOKYO MX、BS11、J:COM,10,18,16
1/14/20,A3! SEASON SPRING & SUMMER,P.A.WORKS×Studio 3Hz,TOKYO MXほか,12,26,22
1/14/20,7SEEDS（第1期）,GONZO,TOKYO MXほか,12,11,11
1/15/20,異世界かるてっと2,スタジオぷYUKAI,TOKYO MX、AT-Xほか,12,9,9
1/23/20,BanG Dream! 3rd Season,サンジゲン,TOKYO MX、AT-Xほか,13,22,19
2/2/20,ヒーリングっど♥プリキュア,東映アニメーション,ABC,45,13,13
4/1/20,球詠,studio A-CAT,AT-X、TOKYO MX、NBNほか,12,2,2
4/2/20,神之塔 -Tower of God-,テレコム・アニメーションフィルム,TOKYO MX、BS11ほか,13,18,15
4/2/20,八男って、それはないでしょう!,シンエイ動画,AT-X、TOKYO MX、BS11、J:COM,12,15,15
4/2/20,かくしごと,亜細亜堂,BS日テレ、AT-X、TOKYO MX、SUN,12,5,5
4/3/20,あはれ!名作くん（第5期）,Pie in the sky,NHK Eテレ,37,13,13
4/3/20,新サクラ大戦 the Animation,サンジゲン,TOKYO MX、BS11ほか,12,20,18
4/4/20,文豪とアルケミスト 〜審判ノ歯車〜,OLM,TX,13,17,16
4/4/20,LISTENERS リスナーズ,MAPPA,MBS,13,15,14
4/4/20,波よ聞いてくれ,サンライズ,MBS,12,7,7
4/4/20,アサティール 未来の昔ばなし,東映アニメーション,J：COM,13,14,13
4/4/20,おしりたんてい（第4期）,東映アニメーション,NHK Eテレ,13,12,12
4/4/20,メジャーセカンド（第2期）,OLM,NHK Eテレ,25,13,13
4/4/20,アルテ,Seven Arcs,TOKYO MX、BSフジほか,12,3,3
4/5/20,ギャルと恐竜（実写+アニメ）,スペースネコカンパニー、神風動画,TOKYO MX、BS11、ANIMAXほか,12,14,14
4/5/20,イエスタデイをうたって,動画工房,EX,12,11,11
4/5/20,本好きの下剋上 〜司書になるためには手段を選んでいられません〜（第2部）,亜細亜堂,ABC、WOWOWプライム、BSフジほか,12,36,35
4/5/20,乙女ゲームの破滅フラグしかない悪役令嬢に転生してしまった…,SILVER LINK.,TOKYO MX、BS11、MBSほか,12,29,29
4/5/20,デュエル・マスターズ キング,ブレインズ・ベース、小学館ミュージック&デジタル エンタテイメント,TX,47,14,13
4/5/20,デジモンアドベンチャー:,東映アニメーション,CX,67,12,12
4/5/20,トミカ絆合体 アースグランナー,OLM TEAM INOUE,TVO,51,15,14
4/5/20,ミュークルドリーミー,J.C.STAFF,TX,48,10,10
4/5/20,もっと!まじめにふまじめ かいけつゾロリ,BN Pictures、亜細亜堂,NHK Eテレ,25,20,19
4/5/20,継つぐもも,ゼロジー,AT-X、TOKYO MX、BSフジ、CTV,12,5,5
4/5/20,アイドリッシュセブン Second BEAT!,TROYCA,TOKYO MX、BS11ほか,15,23,21
4/5/20,グレイプニル,PINE JAM,TOKYO MX、AT-X、BS11ほか,13,6,6
4/5/20,社長、バトルの時間です!,C2C,AT-X、TOKYO MX、BS日テレほか,12,12,12
4/6/20,キングダム（第3期）,ぴえろ、スタジオ サインポスト,NHK総合,26,10,10
4/6/20,ガル学。～聖ガールズスクエア学院～,OLM Team KATO、WIT STUDIO,TX,50,17,17
4/6/20,白猫プロジェクト ZERO CHRONICLE,project No.9,AT-X、TOKYO MXほか,12,23,21
4/6/20,邪神ちゃんドロップキック',ノーマッド,TOKYO MX、BSフジ、UHBほか,12,13,13
4/7/20,プリンセスコネクト! Re：Dive,CygamesPictures,TOKYO MX、BS11、WOWOWプライムほか,13,18,17
4/7/20,フルーツバスケット 2nd Season,TMS/8PAN,TX,25,20,18
4/7/20,シャドウバース,ZEXCS,TX,48,7,7
4/7/20,放課後ていぼう日誌,動画工房,AT-X、TOKYO MX、BS11ほか,12,9,9
4/8/20,無限の住人 -IMMORTAL-,ライデンフィルム,TOKYO MX、MBS,24,16,15
4/8/20,ねこねこ日本史（第5期）,ジョーカーフィルムズ,NHK Eテレ,32,12,12
4/8/20,困ったじいさん,勝鬨スタジオ,BS日テレ,13,7,7
4/9/20,BNA ビー・エヌ・エー,TRIGGER,CX,12,12,11
4/10/20,富豪刑事 Balance:UNLIMITED,CloverWorks,CX,11,22,21
4/10/20,天晴爛漫!,P.A.WORKS,AT-X、TOKYO MXほか,13,5,5
4/11/20,ガンダムビルドダイバーズRe:RISE（第2期）,SUNRISE BEYOND,BS11、TOKYO MX,13,24,24
4/11/20,食戟のソーマ 豪の皿,J.C.STAFF,TOKYO MX、BS11,13,10,9
4/11/20,アルゴナビス from BanG Dream!,サンジゲン,MBS,13,23,20
4/11/20,ハクション大魔王2020,タツノコプロ、日本アニメーション,YTV,20,12,12
4/11/20,かぐや様は告らせたい？〜天才たちの恋愛頭脳戦〜,A-1 Pictures,TOKYO MX、MBSほか,12,23,23
4/12/20,ULTRAMAN,Production I.G、SOLA DIGITAL ARTS,TOKYO MX、BS11,13,8,8
4/13/20,啄木鳥探偵處,ライデンフィルム,TOKYO MX、BSフジほか,12,6,6
4/16/20,テレビ野郎 ナナーナ 怪物クラーケンを追え!,studio crocodile,TX,24,22,20
4/20/20,別冊オリンピア・キュクロス,電通,TOKYO MX,24,13,13
5/30/20,カードファイト!! ヴァンガード 外伝 イフ-if-,OLM,TVA,25,26,23
7/1/20,耐え子の日常（第2期）,DLE,TOKYO MX,132,11,11
7/2/20,HERO MASK,スタジオぴえろ,TOKYO MX,15,9,8
7/4/20,ド級編隊エグゼロス,project No.9,TOKYO MX、BS11、AT-Xほか,12,9,9
7/4/20,アラド:逆転の輪,ライデンフィルム,TX,12,8,8
7/4/20,炎炎ノ消防隊 弐ノ章,david production,MBS,24,10,9
7/4/20,Lapis Re:LiGHTs,横浜アニメーションラボ,TOKYO MX、BS11、AT-X,12,15,14
7/4/20,魔王学院の不適合者,SILVER LINK.,TOKYO MX、BS11、AT-Xほか,13,9,9
7/6/20,超普通都市カシワ伝説R,超普通スタジオ,CTV,10,11,11
